id,exp,sol
SR514,0,0
SR515A,3,5
SR515,3,3
SR516,3,3
SR517,4,1
SR518A,5,5
SR518,3,3
SR519,4,4
SR520,5,1
SR520S,4,0
SR521,2,1
SR522,3,3
SR523,0,0
SR524,0,0
SR525,4,3
SR526,4,0
SR527,0,0
SR528,3,0
SR529,3,0
SR531,1,3
SR532,4,1
SR533,0,0
SR534,3,4
SR535,3,5
SR536,4,5
SR537,3,4
SR538,2,2
SR539,3,0
SR539S,3,5
SR53,5,0
SR540,3,0
SR541,0,0
SR543,4,3
SR545,0,0
SR547,5,5
SR549,2,3
SR552,4,5
SR553,0,0
SR554,5,5
SR555,5,5
SR557,5,4
SR558,2,3
SR559,4,5
SR560,5,5
SR561,3,2
SR562,4,4
SR563,4,0
SR564,2,1
SR565,2,3
SR566,5,5
SR567,2,5
SR568,5,5
SR569,5,5
SR56,3,3
SR570,0,0
SR571,0,0
SR572,4,5
SR573,4,5
SR574,5,5
SR575,3,0
SR576,4,4
SR577A,5,5
SR577,5,5
SR580,4,5
SR581,5,5
SR582,5,5
SR583,3,5
SR584,0,0
SR585,5,5
SR586,5,5
SR587,5,5
SR588,4,5
SR589,3,5
SR590,4,4
SR591,2,2
SR592,5,5
SR593,5,4
SR594,5,1
SR595,5,5
SR596,4,4
SR597,4,4
SR598,5,5
SR599,4,1
SR600,5,5
SR601,5,5
SR602,3,1
SR603,4,1
SR604,5,5
SR606,0,0
SR609,5,5
SR610,4,0
SR614,5,3
SR615,0,0
SR616,4,4
SR618,4,3
SR619,0,0
SR621,3,5
SR622,0,0
SR623,4,4
SR624,5,5
SR627,5,4
SR628,1,3
SR629,5,5
SR62,4,1
SR630,3,0
SR631,5,5
SR632,0,0
SR638,4,5
SR639,5,4
SR642,5,5
SR643,2,2
SR647,4,5
SR654,4,4
SR658,5,5
SR659,5,5
SR660,4,4
SR661,3,2
SR662,3,4
SR663,4,0
SR664A,4,0
SR664B,5,0
SR664C,4,0
SR664D,5,3
SR664,4,5
SR665,4,5
SR666,4,2
SR667,5,1
SR670,3,5
SR671,4,0
SR672,3,0
SR673,5,4
SR674,5,5
SR675,5,0
SR676,5,5
SR677,5,5
SR681,4,4
SR686A,0,0
SR686,0,0
SR68,5,2
SR693,5,5
SR697A,4,5
SR697,5,5
SR700,4,0
SR704,0,0
SR85,5,2
SRR102,0,0
SRR103,5,5
SRR104,5,5
SRR105,0,0
SRR106,5,5
SRR107,0,0
SRR108,4,0
SRR115A,3,5
SRR115B,4,5
SRR115C,5,5
SRR116A,0,0
SRR116,5,3
SRR131A,0,0
SRR131,0,0
SRR134A,0,0
SRR134,3,5
SRR136,0,0
SRR141A,0,0
SRR141,2,2
SRR1,4,5
SRR2,3,0
SRR36,5,5
SRR3,1,0
SRR41,0,0
SRR45,1,2
SRR4,2,4
SRR5,0,0
SRR7,3,3
SRR8,0,0
SRR94A,4,3
SRR94B,5,5
SRR94C,1,2
SRR98,4,5
SRR99,3,5
SSR101,4,5
SSR104,0,0
SSR107,0,0
SSR109,4,5
SSR10,4,5
SSR110,3,0
SSR112,5,5
SSR114,0,0
SSR115,2,1
SSR119,2,0
SSR11,0,0
SSR120,3,2
SSR121,0,0
SSR123,2,0
SSR124,4,4
SSR125,5,4
SSR126,5,2
SSR127,2,5
SSR128,4,5
SSR129,0,0
SSR12,3,5
SSR130,2,4
SSR131,0,0
SSR13,0,0
SSR15,4,3
SSR16,0,0
SSR17,4,5
SSR18,4,5
SSR19,4,5
SSR1,5,0
SSR20,0,0
SSR21,4,4
SSR22,3,0
SSR23,3,0
SSR24,4,5
SSR25,0,0
SSR26,0,0
SSR27,3,0
SSR28,4,5
SSR29,3,3
SSR2,0,0
SSR30,0,0
SSR31,0,0
SSR32,4,4
SSR33,2,0
SSR34,4,5
SSR35,4,3
SSR3,0,0
SSR40,0,0
SSR41,4,4
SSR42,3,4
SSR43,5,3
SSR44,0,0
SSR45,5,4
SSR46,5,3
SSR47,0,0
SSR48,0,0
SSR49,3,5
SSR4,0,0
SSR50,0,0
SSR51,0,0
SSR52,0,0
SSR53,5,3
SSR54,3,4
SSR56,5,5
SSR57,4,4
SSR58,4,3
SSR59,5,5
SSR5,0,0
SSR60,3,4
SSR61,0,0
SSR62,4,4
SSR63,5,5
SSR64,0,0
SSR65,4,4
SSR67,4,3
SSR68,0,0
SSR69,0,0
SSR6,0,0
SSR70,0,0
SSR7,0,0
SSR82,4,5
SSR83,0,0
SSR84,4,5
SSR85,3,0
SSR86,0,0
SSR8,0,0
SSR90,0,0
SSR91,0,0
SSR92,4,5
SSR93,5,5
SSR94,5,3
SSR96,0,0
SSR98,1,0
SSR99,5,5
SSR9,4,4
STR100,5,4
STR101,2,2
STR102,5,5
STR103,0,0
STR104,1,1
STR105,3,5
STR106,5,5
STR107,2,2
STR108,0,0
STR109,5,4
STR10,3,1
STR110,5,4
STR111,3,2
STR112,5,1
STR113,5,2
STR114,5,2
STR115A,0,0
STR115,2,1
STR116,2,2
STR117,4,4
STR118,2,2
STR119,5,5
STR120,1,1
STR121,5,5
STR122,2,2
STR123,5,5
STR124,5,5
STR125,5,4
STR126,5,1
STR127,5,5
STR128,2,1
STR129,4,2
STR130,4,1
STR131A,0,0
STR131,4,4
STR132,2,2
STR133,5,5
STR134,5,1
STR135,2,2
STR136,5,1
STR137,3,3
STR138,5,2
STR139,1,0
STR13,5,3
STR140,2,2
STR141,5,5
STR142,5,1
STR143,1,1
STR144A,5,5
STR144,5,4
STR145,2,2
STR146,5,2
STR147,5,5
STR148,5,4
STR149,0,0
STR150,4,5
STR151,4,5
STR152,4,5
STR153,5,4
STR154,4,5
STR155,5,5
STR156,5,0
STR157,5,4
STR158,5,5
STR159,3,2
STR160,1,2
STR161,0,0
STR162,4,3
STR163,5,4
STR164,5,4
STR165,5,1
STR166,4,5
STR167,5,3
STR168A,5,4
STR168,2,2
STR169,5,5
STR16,5,5
STR171,5,4
STR172,5,3
STR173,5,3
STR174,0,0
STR179,5,5
STR17,5,1
STR180,5,5
STR18,5,0
STR200,5,2
STR201,3,5
STR202,5,5
STR205,5,0
STR206,3,5
STR208,5,1
STR209,5,4
STR20,5,3
STR211,3,4
STR212,4,5
STR214,5,3
STR215,4,2
STR216,0,0
STR217,5,5
STR219,5,0
STR220,3,5
STR221,5,5
STR222A,4,4
STR222,5,5
STR223,5,5
STR225,3,5
STR226,4,4
STR227,4,5
STR229,5,5
STR22,5,0
STR230A,5,5
STR231,0,0
STR232,2,2
STR233,5,5
STR234,4,2
STR235,2,2
STR237,5,5
STR238,5,0
STR239,0,0
STR242,0,0
STR243,5,5
STR244,4,3
STR245,5,5
STR246,5,5
STR248,0,0
STR249,0,0
STR24,5,1
STR250,4,5
STR251,4,2
STR252,5,5
STR253,0,0
STR254,0,0
STR257,5,5
STR259,3,3
STR262,5,0
STR263,5,3
STR264,3,2
STR265A,4,0
STR266,5,5
STR267,3,4
STR271,5,3
STR276,5,5
STR277,3,2
STR278,5,5
STR27,3,5
STR281,2,1
STR283,5,0
STR284,4,0
STR285A,0,0
STR286A,5,0
STR286,5,3
STR29,1,3
STR30,5,5
STR31,5,5
STR32,5,5
STR33,5,3
STR34,5,3
STR36,5,3
STR38,5,3
STR39,5,1
STR40,5,0
STR43,5,3
STR47,5,0
STR4,5,1
STR50,5,1
STR51,4,0
STR52,5,0
STR56,5,3
STR57,5,0
STR58,5,3
STR59,3,5
STR5,5,5
STR61,5,0
STR62,5,3
STR63,5,0
STR65,5,5
STR66,1,4
STR67,4,1
STR68,3,5
STR69,3,1
STR70,5,5
STR71,5,5
STR72,5,5
STR73,3,3
STR74,2,2
STR75,5,5
STR76,2,2
STR77,5,0
STR78,5,3
STR79,2,2
STR7,5,3
STR80,5,5
STR81,0,0
STR82,5,4
STR83,3,2
STR84,0,0
STR85,4,3
STR86,5,4
STR87A,4,4
STR87,2,2
STR88A,4,5
STR88,2,2
STR89,3,4
STR8,5,3
STR90A,0,0
STR90,3,2
STR91,5,3
STR93,5,3
STR94,4,4
STR95,4,4
STR96A,4,4
STR96,2,1
STR97,2,2
STR98,3,3
STR99,2,2
STR9,5,3
SUR10,0,0
SUR11,5,1
SUR12,2,2
SUR13,2,2
SUR14,3,3
SUR15,5,4
SUR16,2,3
SUR17,5,4
SUR18,5,5
SUR19,5,5
SUR1,0,0
SUR20,5,5
SUR21,2,4
SUR23,5,2
SUR24,5,5
SUR28,5,5
SUR2,4,3
SUR30,5,5
SUR31,5,0
SUR32,5,5
SUR33,5,2
SUR34,5,5
SUR35,2,2
SUR41,0,0
SUR45,0,0
SUR46,5,5
SUR48,3,4
SUR49,3,4
SUR4,5,4
SUR50,2,4
SUR51,5,5
SUR52,4,3
SUR56,0,0
SUR57,5,5
SUR58A,0,0
SUR58B,0,0
SUR58C,5,5
SUR58,5,5
SUR59A,2,2
SUR59B,2,5
SUR5,5,3
SUR63,5,0
SUR64,4,2
SUR65,5,3
SUR66,5,5
SUR67,3,0
SUR68,5,5
SUR69,5,5
SUR6,5,2
SUR70,3,5
SUR71,5,5
SUR72,5,5
SUR7,4,3
SUR8,5,5
SUR9,5,1
SVR102,2,2
SVR104,0,0
SVR105,0,0
SVR106,2,1
SVR107,5,5
SVR108,4,4
SVR109,5,5
SVR110,5,5
SVR111,4,4
SVR112,2,0
SVR113,5,1
SVR114,0,0
SVR116,3,3
SVR117,4,3
SVR118,5,0
SVR119,0,0
SVR172,2,2
SVR179,2,2
SVR181,5,5
SVR190,4,4
SVR192,0,0
SVR196,5,5
SVR198,5,5
SVR205,4,5
SVR208,4,1
SVR219,0,0
SVR227,0,0
SVR230,5,5
SVR231,1,1
SVR235,5,5
SVR242,3,3
SVR243,5,5
SVR24,2,3
SVR279,4,4
SVR280,5,0
SVR282,4,3
SVR285,0,0
SVR287,5,0
SVR288,4,0
SVR289,4,4
SVR293,5,0
SVR294,5,5
SVR295,4,2
SVR296,2,0
SVR298,3,2
SVR301,0,0
SVR305,4,2
SVR330,5,0
SVR331,0,0
SVR332,0,0
SVR333,5,5
SVR334,5,1
SVR335,5,0
SVR336,0,0
SVR337,0,0
SVR338,3,0
SVR339,5,0
SVR340,5,5
SVR342,5,0
SVR343,4,5
SVR344,5,3
SVR345,5,5
SVR347,5,4
SVR348,0,0
SVR349,0,0
SVR350,0,0
SVR351A,2,1
SVR352,5,5
SVR353A,5,1
SVR355,0,0
SVR356,0,0
SVR361,0,0
SVR362,0,0
SVR363,0,0
SVR367,5,5
SVR369,3,5
SVR370,0,0
SVR371,0,0
SVR372,5,5
SVR374,5,5
SVR375,5,5
SVR376,5,5
SVR377,2,5
SVR378,5,1
SVR380,4,2
SVR382,5,1
SVR384,2,5
SVR390A,0,0
SVR393A,4,5
SVR395A,0,0
SVR395B,0,0
SVR395C,0,0
SVR395,0,0
SVR398A,0,0
SVR398B,0,0
SVR398,5,2
SVR404A,0,0
SVR404B,0,0
SVR404C,0,0
SVR404D,0,0
SVR404E,3,4
SVR404F,0,0
SVR404G,0,0
SVR404H,4,5
SVR418,1,0
SVR421,3,5
SVR438,4,0
SYR10,0,0
SYR11,4,5
SYR12,5,1
SYR13,0,0
SYR14,5,0
SYR15,5,0
SYR16,5,0
SYR17,0,0
SYR18,0,0
SYR19,0,0
SYR1,4,1
SYR20,3,1
SYR21,0,0
SYR22,0,0
SYR23,4,5
SYR24,5,0
SYR25,5,5
SYR26,4,5
SYR27,0,0
SYR28,0,0
SYR29,4,1
SYR2,4,5
SYR30,5,1
SYR31,4,0
SYR32,0,0
SYR33,0,0
SYR34,2,1
SYR35,4,4
SYR3,5,4
SYR42,0,0
SYR43,5,5
SYR45,4,3
SYR46,5,5
SYR48,3,3
SYR4,3,3
SYR50,5,2
SYR51,5,4
SYR52,0,0
SYR53,5,5
SYR5,5,3
SYR67,5,5
SYR6,4,3
SYR74,4,4
SYR75,5,5
SYR76,5,0
SYR77A,5,3
SYR77B,3,5
SYR77C,4,0
SYR77D,0,0
SYR77,4,5
SYR78,3,3
SYR7,4,3
SYR82,5,0
SYR83,5,3
SYR84,5,2
SYR85,5,4
SYR86,5,5
SYR87,5,0
SYR88,5,5
SYR8,2,1
SYR91,5,0
SYR92,4,4
SYR96,5,2
SYR9,5,5
TAR100A,0,0
TAR100,5,2
TAR22,4,4
TAR24,4,2
TAR25,0,5
TAR26,3,1
TAR27,3,0
TAR28,3,5
TAR29,5,5
TAR30,5,5
TAR31,5,4
TAR32,4,0
TAR44,0,0
TAR45,3,4
TAR47,0,0
TAR49,3,0
TAR50,2,2
TAR51,0,0
TAR52,2,2
TAR53,5,5
TAR54,3,4
TAR55,3,2
TAR56,0,0
TAR62,3,3
TAR63,4,0
TAR66,4,2
TAR67,0,0
TAR68,5,5
TAR69,4,5
TAR70,5,5
TAR72,0,0
TAR75,0,0
TAR76,0,0
TAR77,0,0
TAR78,0,0
TAR80A,3,0
TAR80B,4,5
TAR82,4,0
TAR83,5,0
TAR84,5,5
TAR85,5,5
TAR86,5,4
TAR87,0,0
TAR88,5,4
TAR89,5,3
TAR90,5,5
TAR93,3,4
TAR97,3,4
TER100,5,0
TER102,5,0
TER104,0,0
TER107,5,3
TER113,3,5
TER114,2,0
TER119,5,0
TER124,5,2
TER12,0,0
TER13,5,4
TER17,0,0
TER1,0,0
TER28,4,4
TER29,2,1
TER2,3,0
TER3,5,3
TER45,5,5
TER5,0,0
TER66,5,5
TER67,5,3
TER68,0,0
TER69,4,4
TER70,0,0
TER71,5,0
TER75,5,0
TER76,3,0
TER77,0,0
TER78,5,0
TER79,5,5
TER80,0,0
TER81,5,3
TER87A,4,3
TER87B,4,3
TER89,0,0
TER90A,0,0
TR101,5,0
TR102,5,5
TR103,3,5
TR104,3,4
TR106,4,0
TR107,0,0
TR108,5,0
TR109,5,0
TR110,2,0
TR111,4,5
TR18,2,2
TR19,5,3
TR20,4,3
TR24,5,4
TR27,4,0
TR35,2,0
TR36,3,2
TR37,5,5
TR39,5,5
TR41,5,3
TR42,3,3
TR44,5,2
TR46,4,1
TR61,4,0
TR62,5,2
TR63,4,3
TR64,3,3
TR65,4,4
TR66,4,5
TR67,4,3
TR71,4,4
TR73,2,1
TR74,5,5
TR75,3,5
TR77,3,3
TR79,5,4
TR80,4,4
TR81,5,4
TR82,3,2
TR87,0,0
TR89,0,0
TR90,0,0
TR91A,4,5
TR91B,2,5
TR91C,3,5
TR91D,4,0
TR91F,4,3
TR91H,5,5
TR92A,5,2
TR92B,5,5
TR93,4,0
TR95,0,0
TR96,0,0
TR97,4,3
TVR107,3,5
TVR11,3,0
TVR12,0,0
TVR13,0,0
TVR14,3,5
TVR16,3,2
TVR17,3,1
TVR18,0,0
TVR19,0,0
TVR1,3,5
TVR20,1,5
TVR21,3,5
TVR22,0,0
TVR24,0,0
TVR25,0,0
TVR26,0,0
TVR27,2,5
TVR28,0,0
TVR29,3,3
TVR2,2,5
TVR30,0,0
TVR31,3,5
TVR32,3,5
TVR33,0,0
TVR34,3,4
TVR35,2,5
TVR36,5,5
TVR37,0,0
TVR38,5,5
TVR39,5,0
TVR3,0,0
TVR40,4,0
TVR41,4,0
TVR42,4,0
TVR43,4,4
TVR44,4,0
TVR45,0,0
TVR46,0,0
TVR48,5,4
TVR49,4,3
TVR4,0,0
TVR50,3,2
TVR51,4,4
TVR52,5,5
TVR53,3,0
TVR54,0,0
TVR55,0,0
TVR56,3,0
TVR57,5,5
TVR58,0,0
TVR5,3,2
TVR63,0,0
TVR65,0,0
TVR66,5,0
TVR67,0,0
TVR68,3,0
TVR70,0,0
TVR72,1,1
TVR73,0,0
TVR75,4,5
TVR77,2,0
TVR78,0,0
TVR7,0,0
TVR81,2,3
TVR82,0,0
TVR83,0,0
TVR84A,0,0
TVR84B,0,0
TVR84C,0,0
TVR84D,0,0
TVR84,4,4
TVR85,0,0
TVR86,0,0
TVR87,4,3
TVR88,3,5
TVR89,0,0
TVR90,3,3
TVR91,5,5
TVR94,3,3
TVR96,3,5
TVR98,1,5
UR10,5,0
UR11,0,0
UR12,0,0
UR13,0,0
UR14,0,0
UR40,3,3
UR48,0,0
UR51,1,1
UR57,0,0
UR58,0,0
UR59,4,3
UR61,0,0
UR62,5,0
UR63,4,3
UR64,5,0
UR65,0,0
UR66,3,5
UR67,4,5
UR68,5,5
UR69,5,5
UR71,1,0
UR8,0,0
UR9,0,0
UUR10,4,5
UUR11,0,0
UUR1,5,5
UUR21A,0,0
UUR21B,0,0
UUR21C,0,0
UUR21D,0,0
UUR21E,0,0
UUR2,5,5
UUR3,0,0
UUR4,0,0
UUR6,2,0
UUR7,0,0
VCR10,5,5
VCR138,5,5
VCR144,4,4
VCR145,3,3
VCR148,3,2
VCR14,3,5
VCR155,4,4
VCR156,4,5
VCR160,4,4
VCR161,5,5
VCR162,0,0
VCR167,5,3
VCR16,5,5
VCR174,5,5
VCR175,3,3
VCR177,4,4
VCR17,5,0
VCR180,5,3
VCR181,4,3
VCR183,3,3
VCR184,5,5
VCR186,5,2
VCR187,5,2
VCR191A,5,5
VCR191,4,5
VCR192,0,0
VCR193,5,5
VCR195,0,0
VCR196,5,1
VCR19,3,4
VCR202,5,4
VCR20,5,5
VCR214,5,3
VCR215,4,0
VCR21,3,5
VCR22,4,0
VCR23,5,5
VCR26,2,5
VCR28,1,1
VCR29,5,5
VCR30,5,5
VCR31,5,3
VCR32,5,5
VCR35,5,5
VCR36,5,5
VCR37,5,5
VCR38,5,0
VCR39,5,5
VCR40,5,5
VCR45,4,5
VCR52,5,5
VCR53,0,0
VCR54,0,0
VCR55,4,4
VCR56,0,0
VCR57,0,0
VCR58,5,5
VCR59,0,0
VCR5,5,5
VCR60,0,0
VCR61,0,0
VCR62,0,0
VCR63,0,0
VCR64,0,0
VCR65,0,0
VCR66,0,0
VCR67,4,5
VCR68,4,1
VCR69,0,0
VCR6,5,5
VCR70,4,4
VCR72,0,0
VCR74,3,0
VCR75,5,4
VCR76,5,0
VCR77,0,0
VCR78,1,3
VCR79,1,2
VCR80,4,5
VCR81,3,2
VCR82,0,0
VCR83,0,0
VCR84,2,2
VCR85,4,4
VCR86,5,5
VCR87,5,5
VCR88,5,5
VCR89,5,0
VCR8,5,5
VCR90,5,5
VCR91,3,2
VCR92,5,5
VCR93,0,0
VCR98,4,5
VCR9,5,5
VFR100,5,5
VFR106,3,5
VFR108,5,0
VFR10,4,4
VFR111,3,5
VFR113,4,4
VFR116,5,5
VFR117,5,5
VFR11,0,0
VFR121,5,5
VFR122,4,5
VFR123,0,0
VFR124,3,4
VFR125,3,0
VFR126,4,5
VFR127A,5,5
VFR127B,5,0
VFR127,3,0
VFR128,4,3
VFR12,5,0
VFR130,5,5
VFR131,5,5
VFR132,5,5
VFR133,2,5
VFR134,3,5
VFR135,1,4
VFR136,5,5
VFR137,5,5
VFR13,0,0
VFR147,4,4
VFR148,5,4
VFR14,0,0
VFR153,3,5
VFR157A,4,4
VFR157,5,5
VFR159,5,2
VFR16,5,4
VFR17,4,0
VFR18,3,3
VFR19,4,4
VFR1,4,2
VFR21,4,3
VFR22,5,3
VFR23,3,0
VFR24,3,2
VFR25,5,0
VFR27,5,4
VFR28,5,5
VFR2,0,0
VFR30,5,4
VFR32,3,2
VFR3,0,0
VFR4,0,0
VFR52A,5,4
VFR59,4,2
VFR5,0,0
VFR6,5,5
VFR77,5,5
VFR79,5,5
VFR7,5,5
VFR84,4,0
VFR94,4,4
VFR95,3,0
VFR98,5,5
VFR9,0,0
VPR100,5,5
VPR101,4,4
VPR102,5,5
VPR103,5,5
VPR104,5,5
VPR106,5,5
VPR107,4,2
VPR108,4,5
VPR109,5,5
VPR10,0,0
VPR11,5,0
VPR12,5,0
VPR138,4,1
VPR13,4,5
VPR141,5,5
VPR144,0,0
VPR145,3,5
VPR147,5,5
VPR148,0,0
VPR149,5,5
VPR14,5,5
VPR150,5,5
VPR151,0,0
VPR152,4,3
VPR153,5,5
VPR154,0,0
VPR155,4,4
VPR156,5,4
VPR157,5,4
VPR158,5,0
VPR159,3,4
VPR15,4,0
VPR162,5,5
VPR163,0,0
VPR164,5,5
VPR165,5,5
VPR167,5,5
VPR168,4,4
VPR169,4,5
VPR16,5,2
VPR171,4,5
VPR174,3,2
VPR175,5,5
VPR177,3,3
VPR178,5,3
VPR17,0,0
VPR180,4,5
VPR182,5,4
VPR183,0,0
VPR184,5,5
VPR185,5,5
VPR187,5,5
VPR18,5,2
VPR191,5,4
VPR192,4,4
VPR193,5,5
VPR195,4,0
VPR196,3,3
VPR197,4,2
VPR198,4,4
VPR199,5,5
VPR19,5,5
VPR1,5,5
VPR201,0,0
VPR202,5,3
VPR203,5,5
VPR208,5,5
VPR209,3,0
VPR210,5,5
VPR211,5,5
VPR214A,5,5
VPR214B,5,4
VPR214C,5,4
VPR215A,5,4
VPR215B,0,0
VPR215C,5,4
VPR215D,0,0
VPR217,3,5
VPR219A,4,3
VPR219B,4,4
VPR220A,4,4
VPR220B,4,4
VPR220C,4,5
VPR220D,4,3
VPR220E,4,0
VPR220F,5,0
VPR221,2,2
VPR222,5,5
VPR228,0,0
VPR229,5,5
VPR232A,4,3
VPR232B,0,0
VPR232C,5,1
VPR236A,5,0
VPR238A,5,1
VPR238B,5,0
VPR238C,5,2
VPR238D,5,0
VPR238E,5,0
VPR238F,5,1
VPR23,5,0
VPR24,5,5
VPR25,0,0
VPR26,5,2
VPR27,5,5
VPR28,5,3
VPR29,5,3
VPR2,5,2
VPR30,5,5
VPR31,5,5
VPR32,5,0
VPR33,5,3
VPR35,5,5
VPR36,5,5
VPR37,3,5
VPR38,0,0
VPR39,0,0
VPR3,0,0
VPR40,5,5
VPR41,5,5
VPR42,2,5
VPR43,0,0
VPR44,5,5
VPR45,5,3
VPR48,4,3
VPR49,5,5
VPR4,5,0
VPR55,4,4
VPR57,3,2
VPR58,0,0
VPR59,5,2
VPR5,2,5
VPR60,5,4
VPR61,5,5
VPR62,5,5
VPR63,2,2
VPR64,5,5
VPR65,5,2
VPR66,3,3
VPR67,5,4
VPR68,5,5
VPR69,2,0
VPR6,0,0
VPR70,5,0
VPR71,4,4
VPR72,4,4
VPR73,0,0
VPR74,0,0
VPR75,0,0
VPR76,5,4
VPR77,0,0
VPR78,5,3
VPR79,5,5
VPR7,5,2
VPR80A,4,4
VPR80,2,1
VPR81,5,5
VPR82,0,0
VPR84,0,0
VPR85,5,2
VPR86,5,0
VPR87,5,3
VPR88,5,5
VPR89,5,3
VPR8,5,5
VPR91,3,3
VPR92,0,0
VPR93,0,0
VPR94,2,1
VPR95,5,5
VPR96,4,5
VPR97,0,0
VPR98,4,3
VPR99,5,3
VPR9,5,5
VR100,3,5
VR105,4,1
VR106,3,5
VR108,2,1
VR109,4,5
VR112,0,0
VR113,3,5
VR114,4,1
VR116,0,0
VR118,4,2
VR119,5,4
VR121,5,5
VR123,3,3
VR126,4,2
VR127,4,3
VR129,2,2
VR131,5,5
VR16,4,5
VR21,4,4
VR23,3,4
VR24,3,5
VR26,4,3
VR2,5,5
VR32,5,5
VR36,0,0
VR38,3,0
VR40,5,5
VR47,0,0
VR51,2,0
VR52,0,0
VR53,0,0
VR55,0,0
VR58,3,0
VR60,3,4
VR62,0,0
VR63,5,1
VR64,0,0
VR65,1,0
VR66,0,0
VR67,1,1
VR68,4,3
VR70,1,1
VR71,1,1
VR72,1,1
VR75,0,0
VR76,3,5
VR77,2,3
VR78,3,5
VR79,2,0
VR80,0,1
VR81,0,0
VR82,3,4
VR83,2,1
VR84,2,2
VR85,3,0
VR86,0,0
VR87,0,0
VR88,0,0
VR90,1,1
VR91,1,1
VR92,3,2
VR93,0,0
VR94,2,3
VR95,3,2
VR96,4,4
VR97,3,3
VR97S,3,3
VR98,1,0
VR99,0,0
XAR16,0,0
XAR201,3,3
XAR202,3,0
XAR203,5,0
XAR225,5,2
XAR226,4,0
XAR228,5,5
XAR229,3,4
XAR230,5,3
XAR231,5,3
XAR232,5,5
XAR233,4,5
XAR235,0,0
XAR236,0,0
XAR237,0,0
XAR238,0,0
XAR239,4,1
XAR243,0,0
XAR27,0,0
XAR33,0,0
XAR38,0,0
XAR42,2,2
XAR51,0,0
XAR52,0,0
XAR75A,5,4
XCR100,5,5
XCR10,5,5
XCR13,5,5
XCR150,4,2
XCR159,5,4
XCR15,5,0
XCR169,0,0
XCR171,5,5
XCR173,5,0
XCR178,5,4
XCR179,3,3
XCR17,3,2
XCR182,0,0
XCR18,5,5
XCR191,4,4
XCR196,4,2
XCR200,0,0
XCR201,5,4
XCR202,5,0
XCR206,3,3
XCR20,5,3
XCR217,3,0
XCR218,5,2
XCR219,5,5
XCR221,4,5
XCR240,5,4
XCR241,5,5
XCR246,3,2
XCR251,0,0
XCR252,0,0
XCR259,5,2
XCR25,1,0
XCR26,5,2
XCR28,5,0
XCR2,5,5
XCR35,5,3
XCR3,0,0
XCR40,5,5
XCR44,0,0
XCR46,5,0
XCR48,5,0
XCR50,5,5
XCR52,3,3
XCR54,5,3
XCR55,5,0
XCR56,5,0
XCR57,5,0
XCR58,5,0
XCR59,5,0
XCR5,0,0
XCR60,0,0
XCR63,5,0
XCR64,0,0
XCR67,5,3
XCR68,5,0
XCR70,5,3
XCR71,0,0
XCR72,4,4
XCR73,4,5
XCR74,5,2
XCR75,5,2
XCR76,5,3
XCR77,2,0
XCR78,5,3
XCR79,5,2
XCR80,0,0
XCR81,5,5
XCR82,5,5
XCR83,4,4
XCR84,4,4
XCR85,4,4
XCR86,3,3
XCR87,3,3
XCR88,0,0
XCR89,2,1
XCR90,0,0
XCR91,5,5
XCR92,4,5
XCR93,4,4
XCR94,5,4
XCR95,0,0
XCR96,0,0
XCR97,5,3
XCR98A,0,0
XCR98,5,5
XCR99,5,5
XCR9,5,1
XFR100,0,0
XFR101,5,0
XFR102,0,0
XFR103,4,1
XFR104,5,5
XFR105,0,0
XFR108,5,5
XFR110A,0,0
XFR110B,2,0
XFR110,4,4
XFR113,5,0
XFR116,5,0
XFR12,5,0
XFR15,5,0
XFR16,0,0
XFR27,0,0
XFR36,0,0
XFR37,0,0
XFR38,4,5
XFR39,5,4
XFR40,3,0
XFR41,2,2
XFR42,2,1
XFR43,0,0
XFR44,4,0
XFR45,0,0
XFR46A,5,3
XFR46,4,3
XFR47,0,0
XFR48,5,5
XFR49,0,0
XFR51,0,0
XFR52,0,0
XFR53,5,0
XFR54,2,0
XFR55,0,0
XFR56,4,2
XFR57,0,0
XFR58,5,0
XFR59,2,0
XFR60,0,0
XFR61,0,0
XFR62,5,5
XFR77,4,3
XFR78,0,0
XFR83,5,3
XFR84,5,3
XFR85,5,3
XFR87,4,4
XFR91,5,3
XFR92,5,3
XFR94,5,0
XFR95,4,2
XFR96,4,1
XFR97,3,0
XFR98,5,0
XFR99,0,0
XOR22A,0,0
XR105,2,0
XR106,0,0
XR108,0,0
XR109,0,0
XR10,5,5
XR110,0,0
XR111,2,5
XR112,5,2
XR18,0,0
XR1,5,5
XR20A,5,0
XR21,5,0
XR22A,0,0
XR24A,5,0
XR24,5,5
XR25,0,1
XR26A,3,0
XR27A,1,1
XR27,3,2
XR28,0,0
XR29A,5,0
XR29,0,0
XR30A,5,0
XR33A,5,0
XR34,0,0
XR35A,2,0
XR36,2,0
XR37A,3,1
XR38,3,0
XR39,0,0
XR3,5,5
XR41A,5,0
XR41,5,2
XR43,1,0
XR44,3,3
XR47A,0,0
XR47,1,2
XR49,2,5
XR4,1,1
XR51A,5,0
XR51,0,0
XR52A,5,0
XR52,0,0
XR53A,3,0
XR56A,5,0
XR57,3,4
XR58,2,2
XR59,5,5
XR5,5,5
XR60,0,0
XR61,5,4
XR63,4,0
XR64,3,0
XR65,4,2
XR7,5,5
XR80,3,2
XR81,2,2
XR82,5,4
XR83,0,0
XR84,3,2
XR85,4,4
